0,1,2,3,4,5,6,7,8,9
2.360461159990309,1.3186179262194737,0.20825999449276308,-0.7580791353008144,-0.15282624280982882,0.07486130625002908,0.25334176468817193,0.5428733481036709,1.9450009403678927,-0.01356483199923253
-0.03230240279258689,-0.291489421253352,1.520844931445013,-0.9984436358506436,0.43947753347339935,-0.11079147568777581,2.025921662340065,0.9679455131409394,-1.032250135782398,0.8421572947868663
-1.2721851777671733,-0.17414071713024398,-1.3131143262931513,2.049504681893972,1.8965562905815632,0.8686752713391771,-1.2083252203237445,-0.25828866331511835,-0.1477346337244494,-1.1509430867277999
2.43732225812213,-1.0293626899886377,-3.707064915876376,-1.6815217743769022,0.03364694324647943,-2.8388403307831935,-1.3146227819216147,0.589503049877248,-0.1444467910387992,-1.417101439794156
1.5565618257415363,-1.5736295710417973,-3.6036029737078294,-1.7260105968384243,-0.3193709062735125,0.17454305995310235,-1.2244170677775597,-0.2682981770580552,-0.9203436205680147,-1.3130363660351485
0.037498069562172276,0.09119636937142765,-0.07585312535843032,2.2726650952972576,3.33918456498026,0.6472865640460312,-0.14269878481024612,-1.5387973771589998,0.9665493441716249,-0.7085174008143297
2.697156790135978,0.18010546746541492,0.08598714048518569,-2.102876531018237,0.42183291438872916,-1.1010330858836441,1.2025429052173158,0.6245823093172438,-0.8343132276558657,1.3568745334970658
-0.19181116396861797,-0.6181114316735742,-0.698319530754951,0.6916874767413579,1.3762545468150695,0.2705977161156537,-0.4026619809971881,-1.9206888668853224,-0.917337256022331,0.08850864338161757
-0.4331845051077021,-2.785405872725681,-2.4843463551707043,1.1785764831629195,-2.603756178866605,0.6736363657086232,-3.8877590417807837,-0.4490036203715333,1.4946588078363399,-1.0666309123879758
0.7813478420322841,0.14368044501773122,-0.3220851137041615,0.07827499967495491,1.7111207627689184,-0.13351212288434067,0.3114692405422811,-0.34566637467600275,-0.7351812015896071,0.3853338694760773
2.1270148058780016,-0.5622056962202638,-2.789766030121113,-2.6420516404542016,1.3361077556909708,0.07008847520856673,0.8331525550584014,1.3363818034531878,-2.0158105492529033,-0.8609776798377518
-3.6496208506443963,0.790721018540406,3.9604947740014995,3.981635588923027,2.5836810903978327,1.9566099625857163,0.7306957924435036,0.1378957758749067,-1.4746445404513584,2.525774836587732
4.298524496392997,0.22799116370906097,-0.9809440112135145,-4.12457984375544,-0.6036812939224208,0.7062309747670698,1.9099165794482973,2.5416198467187923,0.7708423789283965,-0.48257158502656217
0.668869032861447,-0.006752405155139963,-1.1251730556384314,1.0928260085778063,-1.9082654142588662,-0.3992821430855018,-2.7854268543179606,-0.640684993497601,2.679378113587558,-0.6797024116728139
-1.6659881835217063,-0.660028148910743,0.8362595579032772,2.9042643142765083,0.30126522146822776,0.5494295074357635,-1.9802546675236754,-1.2290179365531857,-0.3681896570319646,1.600775232444517
0.6803666791731584,-0.035143579404707616,-1.5446548858097469,-1.623108521734709,1.41548941127002,0.5925553079287688,1.2966083399629458,0.7288186376596363,-1.3407893708060619,-1.2109573023994369
-0.891484369670918,-0.9777782109588511,-1.3409201213536985,2.8690752610768953,2.968974097677063,-1.2516035924647442,-1.540315065760249,-0.794062257036022,0.1766568417144765,-0.9762013709652285
-0.9762848376114045,-0.15093661684399282,-1.2162950839075648,0.4938722711163771,1.137241558184528,0.03649993182615992,-0.2668404312529312,-0.42207188508969595,-1.050957111185605,-0.8951528137246121
1.205531799817408,-0.36410622138921245,-1.5594352625400607,0.8726555182956884,2.465810331203425,-0.651807378073709,-0.5473171421248678,0.5332736027835934,0.8400296597076018,-1.1879902102785493
2.0431255309321843,0.128628690654427,-1.3276646179782952,-2.6205804586803225,1.0763899211452574,0.26723195084876283,1.9161654253697153,-1.8033172536887192,-0.4277264649101503,-1.3028976509514587
0.1352749716880739,0.5721257176083903,-0.48565053853092743,-1.424306524354498,-1.5251221679506797,2.042257840510792,0.5158333718536487,0.2759844929124723,0.8662581954680701,-1.3940753159212211
-2.9752171586458482,1.1616088136571376,-3.1657155042508007,4.7007714908455185,2.935906113777502,-0.7775331239548554,-4.116812893425681,-0.3626028336796952,-1.4890608454368723,-1.0146687231420464
-1.4719710494843845,0.4803350469534765,-3.4313678668718692,-0.25606593494502633,-0.7095931932811286,2.4261928146830667,-1.7966982083666654,0.8729328675754577,-1.647648800996468,-1.9214256197739794
